timestamp,outputApparentPower,outputPower,loadPercentage,batteryVoltage,batteryChargingCurrent,batteryCapacity,heatSinkTemperature,pv1InputCurrent,pv1InputVoltage,batteryDischargeCurrent,pv1InputPower,pv2InputCurrent,pv2InputVoltage,pv2InputPower,inputPower,batteryCurrent
1715605034301,252.0,101.0,3,51.5,2,73,49.0,0.6,92.2,0.0,64.0,0.7,94.7,72.0,136.0,2.0
1715605039312,252.0,101.0,3,51.5,2,73,49.0,0.6,92.2,0.0,64.0,0.6,100.3,68.0,132.0,2.0
1715605044300,230.0,67.0,2,51.6,2,74,49.0,0.8,90.0,0.0,76.0,0.5,103.9,61.0,137.0,2.0
1715605049301,230.0,60.0,2,51.6,3,74,49.0,0.8,93.8,0.0,76.0,0.7,92.8,73.0,149.0,3.0
1715605054304,253.0,90.0,3,51.5,2,73,49.0,0.6,94.9,0.0,64.0,0.7,94.0,73.0,137.0,2.0
1715605059300,230.0,68.0,2,51.6,2,74,49.0,0.6,97.2,0.0,68.0,0.7,99.6,73.0,141.0,2.0
1715605064312,230.0,75.0,2,51.6,2,74,49.0,0.7,91.8,0.0,72.0,0.6,98.0,67.0,139.0,2.0
1715605069304,253.0,69.0,3,51.5,2,73,49.0,0.7,91.3,0.0,67.0,0.7,93.4,72.0,139.0,2.0
1715605074300,230.0,73.0,2,51.5,2,73,49.0,0.7,90.9,0.0,64.0,0.8,90.0,72.0,136.0,2.0
1715605079309,253.0,101.0,3,51.5,2,73,49.0,0.7,90.5,0.0,65.0,0.7,94.3,73.0,138.0,2.0
1715605084304,253.0,89.0,3,51.6,3,74,49.0,0.6,97.7,0.0,67.0,0.6,101.3,68.0,135.0,3.0
1715605089309,230.0,69.0,2,51.6,2,74,49.0,0.7,97.2,0.0,74.0,0.6,101.8,68.0,142.0,2.0
1715605094308,253.0,98.0,3,51.5,2,73,49.0,0.7,94.0,0.0,75.0,0.7,95.3,76.0,151.0,2.0
1715605099313,252.0,87.0,3,51.5,2,73,49.0,0.6,99.6,0.0,67.0,0.7,101.3,78.0,145.0,2.0
1715605104304,252.0,94.0,3,51.6,3,74,49.0,0.7,95.5,0.0,75.0,0.6,103.3,71.0,146.0,3.0
1715605109305,253.0,95.0,3,51.6,3,74,49.0,0.7,95.5,0.0,75.0,0.6,102.8,71.0,146.0,3.0
1715605114304,253.0,97.0,3,51.6,2,74,49.0,0.7,95.3,0.0,75.0,0.7,99.3,71.0,146.0,2.0
1715605119300,253.0,100.0,3,51.6,2,74,49.0,0.7,95.9,0.0,75.0,0.6,101.6,71.0,146.0,2.0
1715605124300,252.0,97.0,3,51.6,2,74,49.0,0.7,96.3,0.0,73.0,0.7,98.0,77.0,150.0,2.0
1715605129300,253.0,81.0,3,51.6,3,74,49.0,0.7,96.1,0.0,70.0,0.7,98.4,78.0,148.0,3.0
1715605134300,252.0,85.0,3,51.6,2,74,49.0,0.7,95.3,0.0,73.0,0.6,100.3,68.0,141.0,2.0
1715605139308,253.0,103.0,3,51.6,2,74,49.0,0.8,89.9,0.0,80.0,0.7,95.3,72.0,152.0,2.0
1715605144304,253.0,104.0,3,51.6,2,74,49.0,0.8,90.9,0.0,76.0,0.8,90.0,74.0,150.0,2.0
1715605149308,253.0,86.0,3,51.6,2,74,49.0,0.7,92.4,0.0,70.0,0.8,90.0,74.0,144.0,2.0
1715605154300,230.0,59.0,2,51.6,2,74,49.0,0.7,95.3,0.0,71.0,0.7,97.2,69.0,140.0,2.0
1715605159305,252.0,95.0,3,51.6,4,74,49.0,0.8,90.0,0.0,79.0,0.7,97.1,73.0,152.0,4.0
1715605164305,230.0,63.0,2,51.6,2,74,49.0,0.7,96.3,0.0,77.0,0.7,103.0,75.0,152.0,2.0
1715605169308,230.0,66.0,2,51.6,2,74,49.0,0.8,95.9,0.0,77.0,0.7,100.2,74.0,151.0,2.0
1715605174300,275.0,115.0,3,51.6,2,74,49.0,0.9,90.0,0.0,82.0,0.7,95.2,73.0,155.0,2.0
1715605179301,253.0,101.0,3,51.6,2,74,49.0,0.7,91.3,0.0,70.0,0.8,91.8,77.0,147.0,2.0
1715605184313,252.0,101.0,3,51.6,3,74,49.0,0.7,92.4,0.0,71.0,0.8,94.4,79.0,150.0,3.0
1715605189308,253.0,100.0,3,51.6,2,74,49.0,0.7,99.1,0.0,71.0,0.7,99.7,76.0,147.0,2.0
1715605194313,230.0,60.0,2,51.6,3,74,49.0,0.8,94.1,0.0,78.0,0.6,104.4,69.0,147.0,3.0
1715605199309,253.0,106.0,3,51.6,2,74,49.0,0.8,94.4,0.0,83.0,0.7,101.5,77.0,160.0,2.0
1715605204300,253.0,97.0,3,51.6,2,74,49.0,0.8,96.6,0.0,83.0,0.7,101.5,77.0,160.0,2.0
1715605209300,253.0,98.0,3,51.6,2,74,49.0,0.7,96.3,0.0,74.0,0.8,101.1,81.0,155.0,2.0
1715605214300,253.0,76.0,3,51.7,4,75,49.0,0.8,93.5,0.0,83.0,0.7,99.7,72.0,155.0,4.0
1715605219300,253.0,97.0,3,51.6,2,74,49.0,0.8,93.0,0.0,77.0,0.8,93.7,77.0,154.0,2.0
1715605224308,253.0,97.0,3,51.6,2,74,49.0,0.7,92.5,0.0,73.0,0.8,93.5,80.0,153.0,2.0
1715605229308,276.0,106.0,3,51.6,2,74,49.0,0.7,95.9,0.0,75.0,0.8,98.6,80.0,155.0,2.0
1715605234300,230.0,60.0,2,51.7,3,75,49.0,0.8,94.7,0.0,79.0,0.7,99.3,77.0,156.0,3.0
1715605239308,275.0,125.0,3,51.6,2,74,49.0,0.8,93.8,0.0,82.0,0.7,101.6,75.0,157.0,2.0
1715605244300,252.0,122.0,3,51.6,2,74,49.0,0.8,93.5,0.0,82.0,0.7,100.0,75.0,157.0,2.0
1715605249304,252.0,98.0,3,51.6,2,74,49.0,0.8,97.1,0.0,83.0,0.8,97.1,80.0,163.0,2.0
1715605254304,230.0,58.0,2,51.6,2,74,49.0,0.7,98.8,0.0,79.0,0.7,100.0,77.0,156.0,2.0
1715605259305,253.0,88.0,3,51.6,2,74,49.0,0.9,90.0,0.0,86.0,0.7,100.0,77.0,163.0,2.0
1715605264305,253.0,90.0,3,51.6,2,74,49.0,0.8,91.2,0.0,80.0,0.7,95.9,76.0,156.0,2.0
1715605269304,229.0,68.0,2,51.6,2,74,49.0,0.8,94.9,0.0,81.0,0.7,100.3,77.0,158.0,2.0
1715605274309,229.0,78.0,2,51.6,2,74,49.0,0.8,97.8,0.0,81.0,0.7,100.3,78.0,159.0,2.0
1715605279304,253.0,77.0,3,51.6,2,74,49.0,0.8,97.4,0.0,82.0,0.7,100.2,78.0,160.0,2.0
1715605284307,229.0,54.0,2,51.7,3,75,49.0,0.8,95.6,0.0,82.0,0.7,101.2,73.0,155.0,3.0
1715605289312,253.0,71.0,3,51.7,4,75,49.0,0.9,89.9,0.0,88.0,0.6,101.5,69.0,157.0,4.0
1715605294300,230.0,67.0,2,51.6,2,74,49.0,0.9,90.0,0.0,88.0,0.6,101.9,67.0,155.0,2.0
1715605299304,253.0,101.0,3,51.6,2,74,49.0,0.9,93.4,0.0,89.0,0.8,95.3,77.0,166.0,2.0
1715605304300,253.0,98.0,3,51.6,2,74,49.0,0.8,94.0,0.0,78.0,0.8,94.3,79.0,157.0,2.0
1715605309304,253.0,98.0,3,51.6,2,74,49.0,0.8,96.5,0.0,79.0,0.8,98.7,79.0,158.0,2.0
1715605314304,275.0,122.0,3,51.6,2,74,49.0,0.8,97.1,0.0,81.0,0.7,100.8,80.0,161.0,2.0
1715605319301,253.0,89.0,3,51.6,2,74,49.0,0.9,90.6,0.0,88.0,0.6,102.1,68.0,156.0,2.0
1715605324300,253.0,95.0,3,51.6,2,74,49.0,0.9,95.0,0.0,90.0,0.5,104.4,62.0,152.0,2.0
1715605329308,253.0,88.0,3,51.6,2,74,49.0,0.9,90.0,0.0,89.0,0.8,90.0,76.0,165.0,2.0
1715605334300,253.0,94.0,3,51.6,2,74,49.0,0.8,92.2,0.0,79.0,0.8,94.7,79.0,158.0,2.0
1715605339305,253.0,77.0,3,51.6,2,74,49.0,0.8,94.6,0.0,79.0,0.8,99.3,82.0,161.0,2.0
1715605344300,230.0,57.0,2,51.7,2,75,49.0,0.8,97.2,0.0,83.0,0.6,99.7,67.0,150.0,2.0
1715605349304,253.0,98.0,3,51.7,4,75,49.0,0.9,92.1,0.0,87.0,0.7,96.8,71.0,158.0,4.0
1715605354300,253.0,81.0,3,51.7,2,75,49.0,0.8,91.6,0.0,77.0,0.7,95.6,75.0,152.0,2.0
1715605359304,230.0,62.0,2,51.7,2,75,49.0,0.8,93.5,0.0,78.0,0.8,98.3,82.0,160.0,2.0
1715605364304,253.0,85.0,3,51.7,3,75,49.0,0.8,96.5,0.0,83.0,0.8,95.8,80.0,163.0,3.0
1715605369300,253.0,83.0,3,51.7,3,75,49.0,0.8,97.5,0.0,81.0,0.8,100.0,81.0,162.0,3.0
1715605374305,253.0,88.0,3,51.7,3,75,49.0,1.0,90.0,0.0,90.0,0.6,100.0,68.0,158.0,3.0
1715605379300,252.0,108.0,3,51.7,4,75,49.0,0.9,90.9,0.0,87.0,0.6,103.0,71.0,158.0,4.0
1715605384304,252.0,95.0,3,51.7,3,75,49.0,0.9,95.5,0.0,87.0,0.8,95.6,80.0,167.0,3.0
1715605389304,230.0,72.0,2,51.7,2,75,49.0,0.8,94.9,0.0,80.0,0.7,101.9,81.0,161.0,2.0
1715605394304,252.0,84.0,3,51.7,2,75,49.0,0.8,97.5,0.0,82.0,0.8,97.4,80.0,162.0,2.0
1715605399308,253.0,92.0,3,51.7,2,75,49.0,0.9,90.0,0.0,87.0,0.7,96.3,71.0,158.0,2.0
1715605404304,252.0,85.0,3,51.7,3,75,49.0,0.9,92.2,0.0,87.0,0.7,99.9,73.0,160.0,3.0
1715605409304,230.0,66.0,2,51.7,4,75,49.0,0.8,99.0,0.0,87.0,0.7,101.9,72.0,159.0,4.0
1715605414304,253.0,90.0,3,51.7,2,75,49.0,1.0,91.8,0.0,92.0,0.6,103.1,70.0,162.0,2.0
1715605419304,253.0,100.0,3,51.7,2,75,49.0,1.0,91.2,0.0,93.0,0.8,92.1,76.0,169.0,2.0
1715605424304,253.0,93.0,3,51.7,4,75,49.0,0.8,93.0,0.0,82.0,0.8,93.8,78.0,160.0,4.0
1715605429304,275.0,122.0,3,51.7,2,75,49.0,0.8,96.9,0.0,85.0,0.8,96.5,82.0,167.0,2.0
1715605434308,252.0,88.0,3,51.7,2,75,49.0,0.8,96.5,0.0,83.0,0.7,100.0,79.0,162.0,2.0
1715605439300,253.0,83.0,3,51.7,2,75,49.0,0.8,96.5,0.0,83.0,0.7,98.8,76.0,159.0,2.0
1715605444304,252.0,94.0,3,51.7,2,75,49.0,0.8,95.5,0.0,83.0,0.7,99.3,76.0,159.0,2.0
1715605449304,253.0,98.0,3,51.7,2,75,49.0,0.9,95.0,0.0,93.0,0.8,96.5,81.0,174.0,2.0
1715605454304,230.0,72.0,2,51.7,2,75,49.0,0.8,95.8,0.0,83.0,0.8,97.1,82.0,165.0,2.0
1715605459300,230.0,56.0,2,51.7,2,75,49.0,0.8,98.0,0.0,82.0,0.7,97.7,75.0,157.0,2.0
1715605464300,253.0,93.0,3,51.7,2,75,49.0,1.0,91.8,0.0,92.0,0.6,101.5,70.0,162.0,2.0
1715605469300,253.0,84.0,3,51.8,4,76,49.0,1.0,92.4,0.0,94.0,0.6,102.1,71.0,165.0,4.0
1715605474300,253.0,95.0,3,51.7,3,75,49.0,0.9,94.1,0.0,93.0,0.7,102.4,74.0,167.0,3.0
1715605479309,230.0,55.0,2,51.8,4,76,49.0,0.9,94.4,0.0,93.0,0.7,101.1,74.0,167.0,4.0
1715605484305,275.0,128.0,3,51.7,2,75,49.0,1.0,93.5,0.0,94.0,0.7,100.3,75.0,169.0,2.0
1715605489308,276.0,128.0,3,51.7,2,75,49.0,0.9,94.3,0.0,89.0,0.8,94.1,81.0,170.0,2.0
1715605494301,253.0,87.0,3,51.8,3,76,49.0,0.9,93.8,0.0,85.0,0.7,95.2,76.0,161.0,3.0
1715605499301,253.0,87.0,3,51.7,2,75,49.0,0.9,92.5,0.0,89.0,0.7,101.9,80.0,169.0,2.0
1715605504301,252.0,107.0,3,51.8,2,76,49.0,1.0,93.5,0.0,95.0,0.7,101.6,72.0,167.0,2.0
1715605509300,253.0,82.0,3,51.8,3,76,49.0,1.0,94.0,0.0,95.0,0.7,100.3,73.0,168.0,3.0
1715605514300,253.0,87.0,3,51.8,3,76,49.0,1.0,94.1,0.0,95.0,0.7,96.5,77.0,172.0,3.0
1715605519308,230.0,67.0,2,51.7,2,75,49.0,0.9,94.7,0.0,87.0,0.8,92.7,78.0,165.0,2.0
1715605524309,253.0,82.0,3,51.8,3,76,49.0,0.9,95.5,0.0,87.0,0.8,97.1,83.0,170.0,3.0
1715605529304,252.0,86.0,3,51.7,2,75,49.0,0.9,92.5,0.0,92.0,0.7,94.9,75.0,167.0,2.0
1715605534300,253.0,84.0,3,51.7,2,75,49.0,0.9,90.9,0.0,84.0,0.8,91.9,78.0,162.0,2.0
1715605539300,253.0,84.0,3,51.7,2,75,49.0,0.9,90.9,0.0,84.0,0.8,97.5,83.0,167.0,2.0
1715605544300,229.0,53.0,2,51.7,2,75,49.0,0.9,95.8,0.0,93.0,0.7,99.0,74.0,167.0,2.0
1715605549300,229.0,68.0,2,51.7,2,75,49.0,1.0,89.9,0.0,95.0,0.7,98.4,73.0,168.0,2.0
1715605554300,253.0,92.0,3,51.7,2,75,49.0,0.9,98.6,0.0,95.0,0.7,99.9,74.0,169.0,2.0
1715605559304,230.0,73.0,2,51.8,3,76,49.0,1.0,91.6,0.0,96.0,0.7,100.3,71.0,167.0,3.0
1715605564300,230.0,63.0,2,51.8,4,76,49.0,1.0,91.2,0.0,98.0,0.7,94.9,74.0,172.0,4.0
1715605569300,253.0,91.0,3,51.8,2,76,49.0,0.9,91.5,0.0,86.0,0.8,94.9,79.0,165.0,2.0
1715605574308,253.0,83.0,3,51.8,2,76,49.0,0.9,95.9,0.0,88.0,0.8,95.5,81.0,169.0,2.0
1715605579304,253.0,104.0,3,51.8,4,76,49.0,0.9,97.4,0.0,89.0,0.8,98.4,81.0,170.0,4.0
1715605584300,253.0,91.0,3,51.8,3,76,49.0,1.0,92.1,0.0,95.0,0.7,96.6,73.0,168.0,3.0
1715605589300,253.0,84.0,3,51.8,2,76,49.0,1.0,91.5,0.0,93.0,0.7,97.1,75.0,168.0,2.0
1715605594308,253.0,92.0,3,51.8,5,76,49.0,0.9,95.9,0.0,95.0,0.7,97.1,75.0,170.0,5.0
1715605599304,253.0,85.0,3,51.8,4,76,49.0,1.0,95.9,0.0,96.0,0.8,96.5,83.0,179.0,4.0
1715605604300,253.0,90.0,3,51.8,3,76,49.0,0.9,95.6,0.0,92.0,0.7,99.1,77.0,169.0,3.0
1715605609300,230.0,78.0,2,51.8,2,76,49.0,0.9,95.6,0.0,90.0,0.8,92.2,81.0,171.0,2.0
1715605614300,206.0,10.0,2,51.9,6,77,49.0,0.9,94.9,0.0,88.0,0.8,96.6,84.0,172.0,6.0
1715605619300,230.0,42.0,2,52.0,4,78,49.0,0.9,95.3,0.0,90.0,0.7,98.3,71.0,161.0,4.0
1715605624304,229.0,47.0,2,52.0,6,78,49.0,0.9,95.8,0.0,95.0,0.7,103.0,73.0,168.0,6.0
1715605629308,207.0,21.0,2,51.9,2,77,49.0,1.0,91.2,0.0,97.0,0.6,102.2,70.0,167.0,2.0
1715605634304,229.0,17.0,2,51.9,2,77,49.0,1.0,91.3,0.0,98.0,0.7,100.0,73.0,171.0,2.0
1715605639304,229.0,41.0,2,52.0,2,78,49.0,0.9,93.3,0.0,90.0,0.8,92.5,79.0,169.0,2.0
1715605644300,207.0,17.0,2,51.9,3,77,49.0,0.9,94.3,0.0,87.0,0.7,103.0,78.0,165.0,3.0
1715605649308,230.0,44.0,2,51.9,2,77,49.0,0.8,100.3,0.0,84.0,0.7,103.0,78.0,162.0,2.0
1715605654308,230.0,43.0,2,52.0,2,78,49.0,1.0,90.9,0.0,96.0,0.6,101.8,69.0,165.0,2.0
1715605659304,229.0,14.0,2,52.1,5,79,49.0,1.0,92.7,0.0,96.0,0.8,92.8,78.0,174.0,5.0
1715605664304,230.0,14.0,2,52.1,4,79,49.0,0.9,95.2,0.0,88.0,0.8,95.5,79.0,167.0,4.0
1715605669308,230.0,21.0,2,52.0,2,78,49.0,0.9,96.5,0.0,88.0,0.7,98.4,77.0,165.0,2.0
1715605674304,207.0,19.0,2,52.0,2,78,49.0,0.9,94.9,0.0,94.0,0.7,99.7,70.0,164.0,2.0
1715605679304,230.0,21.0,2,52.0,2,78,49.0,1.0,94.4,0.0,97.0,0.6,101.3,70.0,167.0,2.0
1715605684304,230.0,23.0,2,52.0,4,78,49.0,1.0,94.0,0.0,96.0,0.6,99.4,69.0,165.0,4.0
1715605689304,230.0,42.0,2,52.0,2,78,49.0,1.0,91.3,0.0,92.0,0.8,92.1,76.0,168.0,2.0
1715605694300,229.0,40.0,2,52.0,2,78,49.0,0.9,90.8,0.0,84.0,0.8,91.5,77.0,161.0,2.0
1715605699304,207.0,22.0,2,52.1,5,79,49.0,0.9,94.3,0.0,87.0,0.7,98.0,76.0,163.0,5.0
1715605704304,207.0,15.0,2,52.0,2,78,49.0,1.0,91.5,0.0,94.0,0.7,98.0,76.0,170.0,2.0
1715605709300,230.0,24.0,2,52.1,7,79,49.0,0.9,91.3,0.0,90.0,0.8,93.4,75.0,165.0,7.0
1715605714305,230.0,35.0,2,52.1,5,79,49.0,0.8,98.4,0.0,87.0,0.7,101.5,80.0,167.0,5.0
1715605719304,206.0,19.0,2,52.1,2,79,49.0,1.0,93.4,0.0,94.0,0.6,103.9,70.0,164.0,2.0
1715605724300,230.0,19.0,2,52.1,4,79,49.0,1.0,93.5,0.0,96.0,0.6,100.8,69.0,165.0,4.0
1715605729308,230.0,48.0,2,52.1,3,79,49.0,0.9,93.8,0.0,93.0,0.7,99.3,71.0,164.0,3.0
1715605734308,230.0,44.0,2,52.0,2,78,49.0,0.9,96.9,0.0,89.0,0.7,96.3,77.0,166.0,2.0
1715605739304,230.0,41.0,2,52.1,3,79,49.0,0.9,91.6,0.0,91.0,0.7,94.3,70.0,161.0,3.0
1715605744308,229.0,40.0,2,52.1,2,79,49.0,0.9,91.8,0.0,90.0,0.7,91.6,73.0,163.0,2.0
1715605749304,229.0,47.0,2,52.1,3,79,49.0,0.9,94.0,0.0,87.0,0.6,101.9,66.0,153.0,3.0
1715605754304,229.0,41.0,2,52.1,2,79,49.0,0.9,94.6,0.0,90.0,0.7,94.4,74.0,164.0,2.0
1715605759304,230.0,48.0,2,52.1,2,79,49.0,0.9,94.4,0.0,86.0,0.7,95.0,74.0,160.0,2.0
1715605764308,230.0,45.0,2,52.1,3,79,49.0,0.8,96.8,0.0,87.0,0.6,100.5,68.0,155.0,3.0
1715605769308,230.0,21.0,2,52.1,2,79,49.0,0.9,94.4,0.0,94.0,0.6,99.7,69.0,163.0,2.0
1715605774304,207.0,18.0,2,52.1,3,79,49.0,0.9,95.3,0.0,88.0,0.7,95.6,74.0,162.0,3.0
1715605779304,230.0,44.0,2,52.1,5,79,49.0,0.9,93.7,0.0,89.0,0.6,97.8,68.0,157.0,5.0
1715605784304,229.0,23.0,2,52.2,6,80,49.0,0.9,93.0,0.0,91.0,0.6,98.7,66.0,157.0,6.0
1715605789305,229.0,39.0,2,52.2,7,80,49.0,0.9,95.3,0.0,94.0,0.7,100.9,71.0,165.0,7.0
1715605794305,229.0,46.0,2,52.1,3,79,49.0,0.9,94.6,0.0,92.0,0.6,100.2,65.0,157.0,3.0
1715605799304,252.0,87.0,3,52.1,3,79,49.0,1.0,91.6,0.0,94.0,0.6,99.9,64.0,158.0,3.0
1715605804308,206.0,19.0,2,52.1,3,79,49.0,0.9,92.7,0.0,88.0,0.7,96.6,72.0,160.0,3.0
1715605809300,230.0,47.0,2,52.1,2,79,49.0,0.8,95.0,0.0,85.0,0.7,94.9,71.0,156.0,2.0
1715605814304,207.0,15.0,2,52.2,6,80,49.0,0.8,95.8,0.0,85.0,0.7,96.3,72.0,157.0,6.0
1715605819300,252.0,68.0,3,52.1,2,79,49.0,0.8,96.6,0.0,85.0,0.7,95.9,72.0,157.0,2.0
1715605824300,229.0,43.0,2,52.1,3,79,49.0,0.9,93.7,0.0,88.0,0.6,98.8,62.0,150.0,3.0
1715605829305,206.0,14.0,2,52.1,3,79,49.0,0.9,97.5,0.0,91.0,0.6,99.7,60.0,151.0,3.0
1715605834308,230.0,49.0,2,52.1,2,79,49.0,0.9,93.0,0.0,92.0,0.5,101.3,59.0,151.0,2.0
1715605839304,230.0,36.0,2,52.1,2,79,49.0,0.9,94.4,0.0,89.0,0.7,93.0,68.0,157.0,2.0
1715605844304,229.0,46.0,2,52.1,2,79,49.0,0.8,94.4,0.0,84.0,0.7,96.2,69.0,153.0,2.0
1715605849304,230.0,19.0,2,52.1,4,79,49.0,0.8,96.1,0.0,82.0,0.7,95.6,70.0,152.0,4.0
1715605854304,230.0,44.0,2,52.1,2,79,49.0,0.8,95.5,0.0,83.0,0.6,99.6,69.0,152.0,2.0
1715605859304,229.0,47.0,2,52.1,2,79,49.0,0.9,95.6,0.0,88.0,0.6,100.3,61.0,149.0,2.0
1715605864304,229.0,52.0,2,52.1,2,79,49.0,0.9,94.7,0.0,90.0,0.5,100.9,59.0,149.0,2.0
1715605869300,230.0,45.0,2,52.1,3,79,49.0,0.9,92.5,0.0,90.0,0.5,101.8,58.0,148.0,3.0
1715605874308,230.0,45.0,2,52.1,5,79,49.0,0.8,93.1,0.0,79.0,0.7,92.8,66.0,145.0,5.0
1715605879308,229.0,41.0,2,52.1,3,79,49.0,0.8,94.3,0.0,82.0,0.7,96.1,68.0,150.0,3.0
1715605884309,229.0,44.0,2,52.2,6,80,49.0,0.9,92.2,0.0,83.0,0.6,97.1,65.0,148.0,6.0
1715605889304,230.0,44.0,2,52.1,2,79,49.0,0.9,91.6,0.0,85.0,0.6,102.4,62.0,147.0,2.0
1715605894308,230.0,45.0,2,52.1,3,79,49.0,0.9,92.8,0.0,86.0,0.5,102.1,61.0,147.0,3.0
1715605899300,207.0,15.0,2,52.1,2,79,49.0,0.9,95.3,0.0,86.0,0.6,100.8,62.0,148.0,2.0
1715605904304,230.0,51.0,2,52.1,2,79,49.0,0.9,94.4,0.0,86.0,0.7,91.0,66.0,152.0,2.0
1715605909304,229.0,44.0,2,52.1,2,79,49.0,0.7,96.9,0.0,77.0,0.6,98.6,63.0,140.0,2.0
1715605914308,230.0,51.0,2,52.0,2,78,49.0,0.8,96.9,0.0,82.0,0.6,103.1,64.0,146.0,2.0
1715605919300,229.0,45.0,2,52.0,2,78,49.0,0.9,93.4,0.0,85.0,0.5,102.5,55.0,140.0,2.0
1715605924304,230.0,20.0,2,52.1,2,79,49.0,0.9,90.8,0.0,86.0,0.5,99.3,56.0,142.0,2.0
1715605929304,230.0,20.0,2,52.1,2,79,49.0,0.9,90.8,0.0,86.0,0.6,92.7,64.0,150.0,2.0
1715605934304,230.0,27.0,2,52.1,5,79,49.0,0.7,92.7,0.0,74.0,0.6,99.3,68.0,142.0,5.0
1715605939300,230.0,23.0,2,52.1,3,79,49.0,0.8,96.6,0.0,80.0,0.6,99.0,63.0,143.0,3.0
1715605944304,229.0,48.0,2,52.0,2,78,49.0,0.9,89.9,0.0,83.0,0.5,101.5,54.0,137.0,2.0
1715605949304,206.0,14.0,2,52.0,2,78,49.0,0.8,91.5,0.0,81.0,0.6,90.0,62.0,143.0,2.0
1715605954300,230.0,51.0,2,52.0,2,78,49.0,0.7,91.5,0.0,73.0,0.6,92.8,62.0,135.0,2.0
1715605959300,230.0,39.0,2,52.0,2,78,49.0,0.7,92.2,0.0,73.0,0.5,103.4,57.0,130.0,2.0
1715605964304,230.0,26.0,2,52.0,2,78,49.0,0.8,93.1,0.0,80.0,0.5,101.1,59.0,139.0,2.0
1715605969304,207.0,12.0,2,52.1,3,79,49.0,0.8,94.7,0.0,80.0,0.5,101.3,59.0,139.0,3.0
1715605974304,230.0,53.0,2,52.0,2,78,49.0,0.8,93.3,0.0,81.0,0.5,101.1,59.0,140.0,2.0
1715605979300,229.0,48.0,2,52.1,5,79,49.0,0.7,95.2,0.0,74.0,0.6,95.2,66.0,140.0,5.0
1715605984300,229.0,48.0,2,52.1,5,79,49.0,0.7,95.2,0.0,74.0,0.6,97.2,66.0,140.0,5.0
1715605989304,230.0,22.0,2,52.0,2,78,49.0,0.7,96.5,0.0,70.0,0.6,97.7,65.0,135.0,2.0
1715605994300,207.0,13.0,2,52.1,5,79,49.0,0.7,95.2,0.0,71.0,0.6,99.1,60.0,131.0,5.0
1715605999304,230.0,19.0,2,52.1,3,79,49.0,0.8,95.0,0.0,76.0,0.5,99.4,59.0,135.0,3.0
1715606004300,229.0,47.0,2,52.0,3,78,49.0,0.7,93.5,0.0,69.0,0.6,94.9,63.0,132.0,3.0
1715606009300,206.0,19.0,2,52.0,2,78,49.0,0.7,96.5,0.0,69.0,0.6,97.8,65.0,134.0,2.0
1715606014300,230.0,45.0,2,52.0,2,78,49.0,0.7,97.2,0.0,72.0,0.6,95.0,64.0,136.0,2.0
1715606019300,230.0,48.0,2,52.1,4,79,49.0,0.7,96.9,0.0,68.0,0.6,99.6,65.0,133.0,4.0
1715606024304,230.0,22.0,2,52.0,3,78,49.0,0.7,98.4,0.0,69.0,0.6,96.1,63.0,132.0,3.0
1715606029300,253.0,74.0,3,52.0,2,78,49.0,0.7,93.3,0.0,70.0,0.5,98.1,55.0,125.0,2.0
1715606034300,230.0,46.0,2,52.0,3,78,49.0,0.8,90.8,0.0,74.0,0.5,98.8,55.0,129.0,3.0
1715606039300,230.0,46.0,2,52.0,3,78,49.0,0.8,90.8,0.0,74.0,0.5,100.8,54.0,128.0,3.0
1715606044300,230.0,47.0,2,52.0,5,78,49.0,0.8,91.6,0.0,74.0,0.5,97.8,55.0,129.0,5.0
1715606049300,230.0,51.0,2,52.0,2,78,49.0,0.7,90.9,0.0,66.0,0.6,94.0,60.0,126.0,2.0
1715606054300,229.0,50.0,2,52.0,2,78,49.0,0.7,90.6,0.0,64.0,0.6,93.8,62.0,126.0,2.0
1715606059304,230.0,48.0,2,52.0,5,78,49.0,0.6,91.6,0.0,63.0,0.6,101.5,64.0,127.0,5.0
1715606064300,230.0,46.0,2,52.0,2,78,49.0,0.6,97.2,0.0,65.0,0.5,98.7,52.0,117.0,2.0
1715606069304,230.0,29.0,2,51.9,2,77,49.0,0.7,91.0,0.0,70.0,0.5,97.1,56.0,126.0,2.0
1715606074300,230.0,57.0,2,52.0,2,78,49.0,0.7,92.4,0.0,68.0,0.5,100.8,60.0,128.0,2.0
1715606079310,230.0,49.0,2,51.9,2,77,49.0,0.7,92.8,0.0,74.0,0.5,101.8,58.0,132.0,2.0
1715606084304,229.0,39.0,2,52.0,2,78,49.0,0.7,97.1,0.0,70.0,0.6,99.7,61.0,131.0,2.0
1715606089300,230.0,17.0,2,52.0,5,78,49.0,0.7,93.8,0.0,71.0,0.5,100.0,51.0,122.0,5.0
1715606094300,229.0,52.0,2,51.9,2,77,49.0,0.8,90.0,0.0,75.0,0.5,100.0,51.0,126.0,2.0
1715606099304,230.0,20.0,2,51.9,2,77,49.0,0.6,91.0,0.0,62.0,0.6,91.2,60.0,122.0,2.0
1715606104304,230.0,44.0,2,51.9,2,77,49.0,0.6,92.1,0.0,62.0,0.6,101.1,64.0,126.0,2.0
1715606109304,230.0,38.0,2,52.0,5,78,49.0,0.7,95.9,0.0,70.0,0.5,101.1,59.0,129.0,5.0
